,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
9753,22.0,male,Associate,47729.0,0,RENT,7000.0,PERSONAL,8.9,0.15,3.0,626,No
9754,22.0,male,Associate,64006.0,0,RENT,16000.0,MEDICAL,12.69,0.25,3.0,648,No
9755,21.0,female,Bachelor,19931.0,0,RENT,8000.0,HOMEIMPROVEMENT,7.51,0.4,4.0,675,No
9756,23.0,male,Bachelor,12686.0,0,RENT,2500.0,HOMEIMPROVEMENT,14.59,0.2,3.0,645,No
9757,22.0,female,High School,36715.0,0,RENT,7200.0,MEDICAL,8.9,0.2,2.0,633,No
9758,23.0,female,Master,65092.0,2,RENT,21237.0,PERSONAL,10.84,0.33,3.0,687,No
9759,23.0,female,Associate,19062.0,2,RENT,6105.0,EDUCATION,8.9,0.32,3.0,708,No
9760,31.0,female,Master,37108.0,8,RENT,4800.0,PERSONAL,14.84,0.13,8.0,657,No
9761,25.0,male,Master,89871.0,3,MORTGAGE,10000.0,PERSONAL,17.74,0.11,3.0,576,No
9762,31.0,male,High School,65764.0,10,MORTGAGE,15000.0,MEDICAL,8.49,0.23,6.0,601,No
9763,22.0,male,Associate,86284.0,0,RENT,25000.0,EDUCATION,15.95,0.29,4.0,648,No
9764,26.0,female,Associate,44369.0,0,MORTGAGE,11000.0,EDUCATION,10.59,0.25,4.0,578,No
9765,28.0,female,Associate,78102.0,10,OTHER,15000.0,PERSONAL,9.63,0.19,10.0,655,No
9766,30.0,female,Bachelor,121840.0,5,RENT,20051.0,DEBTCONSOLIDATION,18.21,0.16,6.0,692,No
9767,25.0,female,Master,116378.0,0,RENT,6500.0,MEDICAL,14.61,0.06,2.0,655,No
9768,41.0,female,Bachelor,29903.0,20,RENT,4000.0,MEDICAL,16.07,0.13,16.0,653,No
9769,23.0,female,Associate,51299.0,0,RENT,8000.0,HOMEIMPROVEMENT,15.58,0.16,2.0,650,No
9770,23.0,female,High School,39416.0,0,RENT,20000.0,DEBTCONSOLIDATION,12.61,0.51,4.0,593,No
9771,25.0,male,Master,104482.0,2,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.07,0.19,4.0,678,No
9772,24.0,female,High School,24498.0,0,RENT,5000.0,DEBTCONSOLIDATION,13.0,0.2,3.0,643,No
9773,26.0,male,High School,85470.0,3,MORTGAGE,14500.0,PERSONAL,7.49,0.17,3.0,574,No
9774,26.0,female,Master,81393.0,7,MORTGAGE,6500.0,DEBTCONSOLIDATION,14.11,0.08,2.0,710,No
9775,21.0,female,High School,56319.0,0,RENT,5200.0,VENTURE,17.27,0.09,4.0,653,No
9776,29.0,male,Master,95803.0,3,RENT,11145.0,DEBTCONSOLIDATION,15.11,0.12,7.0,654,No
9777,34.0,male,Associate,24188.0,13,RENT,4750.0,DEBTCONSOLIDATION,11.83,0.2,10.0,693,No
9778,23.0,male,Associate,26705.0,0,RENT,5000.0,PERSONAL,13.06,0.19,4.0,611,No
9779,28.0,male,Master,14350.0,4,MORTGAGE,2150.0,DEBTCONSOLIDATION,10.78,0.15,6.0,672,No
9780,36.0,female,Associate,53649.0,14,RENT,16000.0,PERSONAL,14.34,0.3,10.0,512,No
9781,28.0,male,Bachelor,50941.0,6,RENT,11000.0,MEDICAL,15.33,0.22,5.0,583,No
9782,25.0,male,Bachelor,90785.0,4,RENT,30000.0,HOMEIMPROVEMENT,16.89,0.33,4.0,649,No
9783,26.0,male,High School,42168.0,3,RENT,4000.0,MEDICAL,15.98,0.09,7.0,666,No
9784,21.0,female,Associate,15753.0,0,RENT,2500.0,MEDICAL,11.99,0.16,4.0,572,No
9785,30.0,male,Doctorate,310882.0,8,MORTGAGE,25000.0,MEDICAL,16.77,0.08,7.0,711,No
9786,23.0,female,Associate,40544.0,1,RENT,3393.0,HOMEIMPROVEMENT,8.3,0.08,3.0,667,No
9787,22.0,male,High School,44754.0,1,RENT,7000.0,MEDICAL,9.99,0.16,4.0,588,No
9788,25.0,female,Associate,65837.0,1,RENT,3469.0,EDUCATION,12.81,0.05,3.0,688,No
9789,26.0,female,High School,57355.0,5,RENT,15000.0,MEDICAL,7.9,0.26,4.0,636,No
9790,29.0,male,Associate,35450.0,3,RENT,6000.0,MEDICAL,8.49,0.17,8.0,609,No
9791,47.0,female,High School,108864.0,26,RENT,25000.0,VENTURE,15.65,0.23,17.0,630,No
9792,25.0,female,Associate,115617.0,0,RENT,35000.0,MEDICAL,15.95,0.3,2.0,620,No
9793,23.0,male,Bachelor,32167.0,2,RENT,10000.0,PERSONAL,14.48,0.31,3.0,651,No
9794,31.0,female,Bachelor,15283.0,6,RENT,2400.0,EDUCATION,11.71,0.16,10.0,653,No
9795,24.0,female,Bachelor,71962.0,0,RENT,9958.0,MEDICAL,14.71,0.14,4.0,674,No
9796,28.0,female,Associate,53746.0,5,RENT,14000.0,VENTURE,11.01,0.26,8.0,635,No
9797,25.0,male,High School,59504.0,2,MORTGAGE,7000.0,EDUCATION,11.01,0.12,4.0,581,No
9798,30.0,female,High School,38021.0,10,RENT,11200.0,MEDICAL,11.99,0.29,8.0,614,No
9799,22.0,female,Master,35859.0,3,RENT,9000.0,MEDICAL,11.01,0.25,4.0,687,No
9800,22.0,male,Associate,17019.0,0,RENT,4800.0,MEDICAL,12.53,0.28,4.0,522,No
9801,29.0,male,Master,53452.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.74,0.19,5.0,621,No
9802,39.0,male,Master,116570.0,14,RENT,14400.0,DEBTCONSOLIDATION,15.2,0.12,11.0,685,No
9803,23.0,male,High School,39186.0,2,RENT,10000.0,VENTURE,13.11,0.26,4.0,686,No
9804,23.0,male,Associate,92846.0,0,MORTGAGE,7425.0,DEBTCONSOLIDATION,14.58,0.08,4.0,547,No
9805,27.0,male,Associate,90953.0,3,MORTGAGE,8251.0,DEBTCONSOLIDATION,9.78,0.09,5.0,649,No
9806,24.0,male,Bachelor,30868.0,3,RENT,5000.0,DEBTCONSOLIDATION,8.94,0.16,2.0,613,No
9807,22.0,male,Bachelor,36877.0,0,RENT,10000.0,VENTURE,11.14,0.27,2.0,631,No
9808,38.0,female,High School,52378.0,16,RENT,10000.0,MEDICAL,16.89,0.19,12.0,703,No
9809,27.0,female,Associate,35359.0,2,MORTGAGE,1600.0,VENTURE,13.49,0.05,8.0,661,No
9810,25.0,male,Bachelor,106668.0,1,RENT,25000.0,VENTURE,14.96,0.23,4.0,562,No
9811,27.0,female,High School,39601.0,4,RENT,10000.0,EDUCATION,12.42,0.25,8.0,682,No
9812,37.0,female,Master,43257.0,13,RENT,4000.0,MEDICAL,9.32,0.09,16.0,694,No
9813,23.0,male,Associate,142284.0,0,MORTGAGE,19554.0,EDUCATION,15.71,0.14,4.0,614,No
9814,31.0,male,Bachelor,21954.0,6,RENT,4837.0,EDUCATION,9.68,0.22,5.0,680,No
9815,33.0,female,Associate,106474.0,14,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.48,0.19,10.0,645,No
9816,23.0,male,High School,65758.0,0,RENT,15000.0,MEDICAL,15.27,0.23,2.0,635,No
9817,23.0,female,High School,20421.0,0,MORTGAGE,5600.0,MEDICAL,12.84,0.27,4.0,587,No
9818,47.0,male,Bachelor,15590.0,23,OWN,1950.0,MEDICAL,12.69,0.13,12.0,645,No
9819,42.0,male,Associate,55221.0,19,RENT,18200.0,MEDICAL,10.83,0.33,16.0,597,No
9820,23.0,female,Associate,36293.0,0,RENT,11000.0,DEBTCONSOLIDATION,13.49,0.3,4.0,634,No
9821,43.0,female,High School,44969.0,18,RENT,18000.0,PERSONAL,11.71,0.4,16.0,611,No
9822,26.0,female,Associate,40039.0,2,MORTGAGE,4200.0,DEBTCONSOLIDATION,16.02,0.1,3.0,587,No
9823,28.0,female,High School,40522.0,8,RENT,7959.0,DEBTCONSOLIDATION,6.86,0.2,7.0,649,No
9824,32.0,male,High School,31270.0,14,RENT,6000.0,MEDICAL,16.49,0.19,5.0,600,No
9825,34.0,male,Doctorate,22897.0,10,RENT,6000.0,VENTURE,11.01,0.26,7.0,630,No
9826,34.0,male,Bachelor,81920.0,14,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.85,0.18,8.0,645,No
9827,30.0,female,Doctorate,63122.0,7,RENT,15000.0,EDUCATION,11.02,0.24,8.0,714,No
9828,23.0,male,Associate,229083.0,0,MORTGAGE,22000.0,EDUCATION,17.58,0.1,3.0,639,No
9829,31.0,male,High School,18011.0,10,RENT,1250.0,EDUCATION,11.01,0.07,8.0,670,No
9830,31.0,male,Master,71976.0,6,RENT,20000.0,DEBTCONSOLIDATION,7.51,0.28,10.0,682,No
9831,28.0,male,Bachelor,41666.0,7,RENT,5000.0,VENTURE,14.26,0.12,9.0,709,No
9832,22.0,female,High School,61003.0,0,RENT,14970.0,DEBTCONSOLIDATION,15.44,0.25,3.0,620,No
9833,24.0,male,Master,55934.0,0,RENT,14400.0,HOMEIMPROVEMENT,11.01,0.26,3.0,609,No
9834,24.0,female,Bachelor,41857.0,2,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.12,2.0,618,No
9835,24.0,male,Bachelor,110882.0,1,MORTGAGE,16000.0,MEDICAL,14.22,0.14,4.0,633,No
9836,37.0,female,Master,59960.0,12,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.05,14.0,572,No
9837,26.0,male,Master,51523.0,3,RENT,16750.0,HOMEIMPROVEMENT,17.58,0.33,3.0,634,No
9838,28.0,female,Bachelor,160424.0,7,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.01,0.12,5.0,611,No
9839,26.0,female,Master,35885.0,4,RENT,15000.0,MEDICAL,10.0,0.42,2.0,680,No
9840,35.0,female,Master,124416.0,9,RENT,9226.0,EDUCATION,15.98,0.07,11.0,594,No
9841,26.0,female,High School,89537.0,6,MORTGAGE,15000.0,EDUCATION,9.91,0.17,3.0,631,No
9842,24.0,female,Bachelor,66060.0,4,RENT,20000.0,VENTURE,16.49,0.3,2.0,671,No
9843,25.0,male,Associate,39124.0,2,MORTGAGE,7962.0,DEBTCONSOLIDATION,11.78,0.2,2.0,597,No
9844,22.0,male,High School,47956.0,0,RENT,10000.0,EDUCATION,11.01,0.21,3.0,569,No
9845,27.0,male,Bachelor,118599.0,7,RENT,15693.0,DEBTCONSOLIDATION,14.67,0.13,3.0,591,No
9846,29.0,male,Associate,68334.0,5,RENT,7725.0,EDUCATION,13.75,0.11,6.0,682,No
9847,32.0,female,High School,142734.0,10,MORTGAGE,8875.0,DEBTCONSOLIDATION,14.84,0.06,5.0,643,No
9848,25.0,female,Associate,67482.0,6,RENT,20000.0,VENTURE,11.01,0.3,4.0,682,No
9849,31.0,female,Master,54083.0,11,MORTGAGE,12000.0,EDUCATION,12.53,0.22,6.0,607,No
9850,25.0,male,Bachelor,39680.0,2,RENT,10000.0,VENTURE,12.99,0.25,2.0,564,No
9851,29.0,male,Associate,32257.0,5,MORTGAGE,4000.0,DEBTCONSOLIDATION,14.74,0.12,9.0,665,No
9852,22.0,female,Associate,34601.0,0,RENT,2200.0,EDUCATION,15.95,0.06,3.0,511,No
9853,26.0,male,Associate,58104.0,1,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.61,0.1,3.0,672,No
9854,22.0,male,Associate,18063.0,0,RENT,4750.0,PERSONAL,14.61,0.26,4.0,642,No
9855,26.0,male,Bachelor,31235.0,0,MORTGAGE,6250.0,MEDICAL,15.31,0.2,4.0,665,No
9856,37.0,female,High School,47606.0,17,RENT,1500.0,DEBTCONSOLIDATION,10.05,0.03,14.0,641,No
9857,21.0,female,Associate,14288.0,0,MORTGAGE,4575.0,VENTURE,17.74,0.32,3.0,626,No
9858,28.0,female,High School,43353.0,4,RENT,13250.0,EDUCATION,10.65,0.31,7.0,619,No
9859,23.0,male,Master,17782.0,0,RENT,2300.0,EDUCATION,15.33,0.13,2.0,675,No
9860,29.0,female,High School,23972.0,6,RENT,3270.0,VENTURE,12.28,0.14,6.0,662,No
9861,24.0,female,Associate,15280.0,0,RENT,5807.0,PERSONAL,6.75,0.38,4.0,650,No
9862,31.0,male,Bachelor,35793.0,6,RENT,3700.0,PERSONAL,9.91,0.1,7.0,667,No
9863,23.0,male,High School,77774.0,0,RENT,7500.0,HOMEIMPROVEMENT,13.55,0.1,3.0,641,No
9864,22.0,female,Bachelor,53740.0,0,RENT,10000.0,VENTURE,15.58,0.19,3.0,634,No
9865,29.0,female,High School,14588.0,8,RENT,2144.0,MEDICAL,10.79,0.15,7.0,576,No
9866,24.0,male,High School,30624.0,0,RENT,6950.0,MEDICAL,14.42,0.23,3.0,669,No
9867,28.0,male,Associate,37103.0,1,RENT,14500.0,MEDICAL,11.14,0.39,8.0,608,No
9868,23.0,male,Bachelor,130529.0,2,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.01,0.08,2.0,751,No
9869,31.0,male,Master,22371.0,6,RENT,1041.0,DEBTCONSOLIDATION,13.74,0.05,10.0,667,No
9870,21.0,male,Bachelor,51315.0,0,RENT,5000.0,PERSONAL,11.01,0.1,4.0,696,No
9871,23.0,female,Associate,56686.0,0,RENT,8000.0,EDUCATION,11.86,0.14,3.0,628,No
9872,23.0,male,High School,31976.0,0,RENT,2070.0,DEBTCONSOLIDATION,11.3,0.06,3.0,622,No
9873,25.0,male,High School,62177.0,4,MORTGAGE,5500.0,DEBTCONSOLIDATION,16.77,0.09,2.0,670,No
9874,26.0,female,Bachelor,86057.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,15.62,0.07,4.0,643,No
9875,22.0,female,Bachelor,35880.0,0,MORTGAGE,12000.0,PERSONAL,5.42,0.33,4.0,658,No
9876,25.0,female,Associate,41938.0,3,RENT,10000.0,EDUCATION,12.66,0.24,2.0,688,No
9877,22.0,male,Bachelor,22786.0,0,OWN,5400.0,MEDICAL,15.31,0.24,2.0,647,No
9878,22.0,male,High School,64732.0,0,RENT,21250.0,MEDICAL,10.25,0.33,3.0,645,No
9879,24.0,female,High School,84161.0,5,RENT,10000.0,PERSONAL,17.14,0.12,4.0,636,No
9880,25.0,female,Bachelor,22672.0,4,RENT,8500.0,EDUCATION,10.28,0.37,4.0,602,No
9881,30.0,female,Bachelor,40488.0,7,RENT,14000.0,VENTURE,7.29,0.35,10.0,602,No
9882,28.0,male,Bachelor,32677.0,4,RENT,5000.0,PERSONAL,13.11,0.15,6.0,634,No
9883,32.0,male,Bachelor,35505.0,11,RENT,9450.0,DEBTCONSOLIDATION,16.29,0.27,8.0,676,No
9884,21.0,male,Associate,27200.0,0,RENT,7000.0,EDUCATION,13.98,0.26,3.0,675,No
9885,30.0,male,Master,78426.0,7,RENT,9000.0,MEDICAL,16.0,0.11,5.0,692,No
9886,34.0,male,High School,39354.0,10,RENT,10763.0,DEBTCONSOLIDATION,14.6,0.27,6.0,700,No
9887,24.0,male,High School,138777.0,1,RENT,3400.0,MEDICAL,12.21,0.02,4.0,482,No
9888,25.0,male,High School,67174.0,2,RENT,20000.0,VENTURE,9.88,0.3,4.0,646,No
9889,24.0,male,Associate,92266.0,0,MORTGAGE,5528.0,DEBTCONSOLIDATION,14.18,0.06,3.0,645,No
9890,25.0,female,High School,105474.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,8.64,0.14,4.0,644,No
9891,22.0,female,High School,59680.0,0,RENT,24000.0,MEDICAL,17.56,0.4,4.0,590,No
9892,31.0,male,Associate,38998.0,10,RENT,3000.0,PERSONAL,11.01,0.08,10.0,702,No
9893,28.0,female,Bachelor,35772.0,10,RENT,15000.0,PERSONAL,13.48,0.42,8.0,580,No
9894,36.0,female,Bachelor,89926.0,12,RENT,3600.0,EDUCATION,15.62,0.04,12.0,617,No
9895,34.0,male,Associate,71389.0,12,MORTGAGE,17143.0,MEDICAL,16.78,0.24,9.0,567,No
9896,23.0,male,High School,76364.0,0,RENT,21000.0,MEDICAL,11.36,0.27,2.0,645,No
9897,43.0,female,High School,62080.0,20,RENT,20000.0,PERSONAL,13.8,0.32,13.0,639,No
9898,26.0,male,Master,36582.0,2,RENT,1500.0,HOMEIMPROVEMENT,14.61,0.04,3.0,588,No
9899,23.0,male,Master,42792.0,0,RENT,3654.0,MEDICAL,15.23,0.09,4.0,561,No
9900,31.0,male,High School,36843.0,10,MORTGAGE,11225.0,DEBTCONSOLIDATION,13.62,0.3,6.0,620,No
9901,23.0,female,High School,22510.0,0,RENT,3250.0,PERSONAL,11.01,0.14,4.0,619,No
9902,22.0,female,High School,88756.0,0,RENT,9600.0,PERSONAL,8.94,0.11,3.0,662,No
9903,31.0,female,Master,86113.0,7,MORTGAGE,18000.0,MEDICAL,19.74,0.21,10.0,708,No
9904,43.0,female,Associate,74283.0,21,MORTGAGE,16000.0,DEBTCONSOLIDATION,11.01,0.22,17.0,661,No
9905,32.0,male,Associate,32638.0,4,RENT,12000.0,VENTURE,6.17,0.37,9.0,678,No
9906,22.0,female,High School,88250.0,0,MORTGAGE,7500.0,PERSONAL,11.01,0.08,2.0,561,No
9907,25.0,female,Bachelor,117059.0,6,MORTGAGE,20000.0,PERSONAL,11.31,0.17,3.0,639,No
9908,25.0,female,Associate,39294.0,3,RENT,2500.0,HOMEIMPROVEMENT,7.93,0.06,3.0,591,No
9909,28.0,male,Associate,71574.0,8,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.63,0.17,10.0,698,No
9910,34.0,female,High School,53894.0,10,MORTGAGE,9003.0,VENTURE,15.18,0.17,7.0,650,No
9911,27.0,male,Bachelor,57226.0,8,MORTGAGE,7750.0,DEBTCONSOLIDATION,11.01,0.14,7.0,663,No
9912,26.0,male,High School,72650.0,3,RENT,20000.0,HOMEIMPROVEMENT,10.08,0.28,4.0,606,No
9913,24.0,female,High School,32571.0,2,RENT,8875.0,MEDICAL,6.62,0.27,4.0,570,No
9914,27.0,male,Associate,53522.0,6,RENT,10000.0,VENTURE,14.71,0.19,6.0,664,No
9915,34.0,male,Master,13287.0,11,RENT,4250.0,VENTURE,12.68,0.32,5.0,648,No
9916,23.0,male,High School,62035.0,1,RENT,12000.0,DEBTCONSOLIDATION,17.99,0.19,4.0,619,No
9917,22.0,female,Master,42442.0,0,RENT,5000.0,MEDICAL,15.21,0.12,2.0,617,No
9918,29.0,male,Associate,67613.0,4,MORTGAGE,10000.0,MEDICAL,15.33,0.15,8.0,658,No
9919,26.0,male,High School,70429.0,3,RENT,20000.0,DEBTCONSOLIDATION,10.64,0.28,4.0,682,No
9920,22.0,male,High School,32767.0,0,RENT,10000.0,PERSONAL,16.02,0.31,2.0,583,No
9921,22.0,male,Bachelor,40060.0,2,MORTGAGE,1000.0,HOMEIMPROVEMENT,15.27,0.02,2.0,598,No
9922,28.0,female,Bachelor,41846.0,6,RENT,5000.0,PERSONAL,7.91,0.12,5.0,588,No
9923,23.0,female,Associate,38218.0,0,RENT,10000.0,VENTURE,7.7,0.26,3.0,597,No
9924,30.0,female,Associate,223547.0,6,MORTGAGE,6801.0,MEDICAL,15.97,0.03,6.0,491,No
9925,24.0,male,Master,27006.0,1,RENT,5981.0,HOMEIMPROVEMENT,13.19,0.22,2.0,573,No
9926,22.0,female,High School,90443.0,0,MORTGAGE,7500.0,DEBTCONSOLIDATION,13.17,0.08,2.0,578,No
9927,32.0,male,Associate,140937.0,9,RENT,12000.0,PERSONAL,17.93,0.09,10.0,637,No
9928,39.0,male,High School,40447.0,15,RENT,8000.0,DEBTCONSOLIDATION,14.26,0.2,12.0,658,No
9929,34.0,male,Bachelor,75603.0,15,RENT,7393.0,MEDICAL,15.03,0.1,9.0,681,No
9930,31.0,male,Associate,71761.0,10,MORTGAGE,12000.0,MEDICAL,17.61,0.17,10.0,544,No
9931,27.0,male,Bachelor,59877.0,5,RENT,3000.0,EDUCATION,11.71,0.05,8.0,665,No
9932,23.0,male,Associate,30792.0,0,RENT,6000.0,HOMEIMPROVEMENT,13.23,0.19,4.0,601,No
9933,25.0,female,High School,70087.0,2,RENT,6000.0,EDUCATION,11.19,0.09,3.0,658,No
9934,45.0,female,Master,30216.0,26,RENT,9000.0,EDUCATION,10.65,0.3,14.0,632,No
9935,40.0,female,Bachelor,13475.0,17,RENT,3542.0,EDUCATION,11.44,0.26,15.0,673,No
9936,35.0,female,Associate,41505.0,13,RENT,9250.0,PERSONAL,10.59,0.22,10.0,667,No
9937,28.0,female,High School,39650.0,2,MORTGAGE,12000.0,EDUCATION,12.69,0.3,10.0,604,No
9938,24.0,female,Associate,43684.0,5,RENT,20575.0,DEBTCONSOLIDATION,12.57,0.47,4.0,650,No
9939,33.0,male,Associate,64846.0,9,RENT,1200.0,MEDICAL,16.29,0.02,7.0,545,No
9940,24.0,female,Associate,19135.0,4,RENT,4200.0,DEBTCONSOLIDATION,13.11,0.22,2.0,542,No
9941,22.0,male,Master,59911.0,0,RENT,10500.0,HOMEIMPROVEMENT,9.38,0.18,2.0,684,No
9942,22.0,male,Bachelor,42765.0,0,RENT,12000.0,DEBTCONSOLIDATION,11.71,0.28,4.0,584,No
9943,29.0,female,Associate,36991.0,7,RENT,5425.0,HOMEIMPROVEMENT,15.24,0.15,6.0,623,No
9944,31.0,male,High School,10891.0,8,RENT,2720.0,DEBTCONSOLIDATION,7.29,0.25,8.0,581,No
9945,23.0,female,High School,22608.0,0,RENT,3000.0,HOMEIMPROVEMENT,11.71,0.13,4.0,529,No
9946,28.0,male,High School,54172.0,3,MORTGAGE,6000.0,EDUCATION,17.16,0.11,6.0,613,No
9947,31.0,male,Bachelor,36809.0,9,RENT,6600.0,HOMEIMPROVEMENT,16.33,0.18,7.0,726,No
9948,21.0,male,Master,72043.0,0,MORTGAGE,25000.0,MEDICAL,9.99,0.35,4.0,624,No
9949,23.0,male,Bachelor,58791.0,0,RENT,15000.0,EDUCATION,6.91,0.26,2.0,623,No
9950,24.0,female,Master,12424.0,3,RENT,1000.0,PERSONAL,8.49,0.08,4.0,586,No
9951,23.0,male,Bachelor,92575.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.89,0.16,2.0,605,No
9952,23.0,female,Associate,29660.0,3,MORTGAGE,1375.0,MEDICAL,11.11,0.05,3.0,678,No
9953,26.0,female,Bachelor,54001.0,4,RENT,4600.0,PERSONAL,13.99,0.09,4.0,630,No
9954,31.0,male,Associate,73112.0,9,MORTGAGE,6000.0,EDUCATION,15.3,0.08,11.0,605,No
9955,24.0,male,Bachelor,37166.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.27,3.0,599,No
9956,23.0,male,Master,28719.0,0,RENT,7673.0,HOMEIMPROVEMENT,11.7,0.27,4.0,614,No
9957,24.0,female,Associate,100576.0,4,RENT,28000.0,VENTURE,16.21,0.28,4.0,679,No
9958,26.0,female,Associate,77144.0,3,RENT,6000.0,PERSONAL,15.21,0.08,2.0,638,No
9959,25.0,male,High School,72572.0,0,MORTGAGE,3400.0,MEDICAL,11.01,0.05,2.0,668,No
9960,32.0,male,Associate,22734.0,6,OWN,4750.0,VENTURE,7.88,0.21,6.0,664,No
9961,21.0,male,Associate,72843.0,0,RENT,25000.0,EDUCATION,10.99,0.34,4.0,718,No
9962,23.0,male,High School,37773.0,3,MORTGAGE,3000.0,MEDICAL,14.96,0.08,2.0,640,No
9963,28.0,female,Bachelor,50650.0,5,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.2,6.0,667,No
9964,31.0,male,Bachelor,41705.0,9,RENT,12000.0,MEDICAL,13.16,0.29,9.0,600,No
9965,38.0,male,Master,88497.0,16,MORTGAGE,5203.0,DEBTCONSOLIDATION,15.95,0.06,10.0,625,No
9966,31.0,male,Associate,54155.0,10,RENT,12000.0,DEBTCONSOLIDATION,16.66,0.22,7.0,639,No
9967,29.0,male,Bachelor,18538.0,6,RENT,3643.0,MEDICAL,13.12,0.2,7.0,623,No
9968,26.0,male,Master,178602.0,6,RENT,20000.0,DEBTCONSOLIDATION,17.99,0.11,3.0,604,No
9969,23.0,female,Bachelor,32106.0,3,RENT,8274.0,DEBTCONSOLIDATION,10.17,0.26,4.0,618,No
9970,22.0,male,Bachelor,24582.0,2,RENT,6495.0,PERSONAL,10.99,0.26,3.0,462,No
9971,27.0,male,Master,24432.0,9,OWN,8000.0,PERSONAL,8.9,0.33,8.0,720,No
9972,26.0,female,High School,69999.0,0,RENT,16668.0,MEDICAL,10.28,0.24,5.0,590,No
9973,29.0,male,Bachelor,136073.0,4,MORTGAGE,25000.0,PERSONAL,18.84,0.18,7.0,641,No
9974,24.0,male,Associate,96108.0,0,MORTGAGE,7416.0,VENTURE,15.34,0.08,4.0,635,No
9975,29.0,female,Master,51589.0,5,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.1,9.0,719,No
9976,24.0,female,Associate,95783.0,2,RENT,6465.0,PERSONAL,12.11,0.07,3.0,656,No
9977,29.0,male,High School,38124.0,4,RENT,3000.0,MEDICAL,9.05,0.08,6.0,604,No
9978,21.0,male,Bachelor,20273.0,0,RENT,4800.0,MEDICAL,15.37,0.24,3.0,639,No
9979,40.0,female,High School,160447.0,13,RENT,35000.0,EDUCATION,14.54,0.22,17.0,630,No
9980,23.0,male,Bachelor,65795.0,0,RENT,9976.0,EDUCATION,11.54,0.15,4.0,624,No
9981,29.0,female,Bachelor,166630.0,9,MORTGAGE,24000.0,PERSONAL,16.35,0.14,6.0,700,No
9982,21.0,male,High School,48909.0,1,RENT,15000.0,DEBTCONSOLIDATION,14.27,0.31,3.0,679,No
9983,21.0,female,Bachelor,9650.0,1,RENT,2500.0,VENTURE,13.11,0.26,3.0,556,No
9984,25.0,male,High School,93490.0,5,MORTGAGE,7200.0,DEBTCONSOLIDATION,18.53,0.08,2.0,540,No
9985,40.0,female,Associate,41577.0,17,RENT,19275.0,EDUCATION,14.5,0.46,11.0,664,No
9986,24.0,male,Associate,33297.0,2,RENT,9000.0,MEDICAL,8.32,0.27,6.0,635,No
9987,22.0,female,Bachelor,86581.0,0,MORTGAGE,21600.0,MEDICAL,15.27,0.25,2.0,616,No
9988,33.0,female,Bachelor,81369.0,10,RENT,18000.0,HOMEIMPROVEMENT,13.11,0.22,7.0,576,No
9989,25.0,female,High School,120722.0,7,RENT,21000.0,HOMEIMPROVEMENT,16.49,0.17,3.0,686,No
9990,28.0,female,Bachelor,36953.0,4,RENT,14125.0,DEBTCONSOLIDATION,14.74,0.38,10.0,599,No
9991,24.0,male,Associate,44646.0,3,RENT,5000.0,DEBTCONSOLIDATION,12.92,0.11,3.0,617,No
9992,28.0,female,Associate,62977.0,6,RENT,3062.0,HOMEIMPROVEMENT,14.96,0.05,7.0,595,No
9993,31.0,female,Doctorate,70905.0,8,MORTGAGE,16000.0,DEBTCONSOLIDATION,11.01,0.23,8.0,656,No
9994,38.0,male,Bachelor,63903.0,16,RENT,6532.0,HOMEIMPROVEMENT,14.14,0.1,16.0,754,No
9995,40.0,female,High School,136463.0,14,RENT,12000.0,PERSONAL,16.04,0.09,14.0,634,No
9996,42.0,male,High School,39907.0,19,RENT,8875.0,DEBTCONSOLIDATION,16.29,0.22,16.0,673,No
9997,22.0,female,Associate,68023.0,0,RENT,18250.0,EDUCATION,16.7,0.27,3.0,640,No
9998,25.0,male,Associate,75600.0,5,OWN,4000.0,PERSONAL,18.39,0.05,2.0,590,No
9999,24.0,male,High School,92425.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,12.92,0.08,3.0,673,No
10000,24.0,male,Associate,67065.0,2,RENT,16800.0,MEDICAL,11.01,0.25,4.0,661,No
10001,25.0,male,Associate,55004.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.55,0.27,3.0,649,No
10002,27.0,female,Associate,58839.0,2,RENT,4000.0,HOMEIMPROVEMENT,6.03,0.07,6.0,614,No
